dataset_name,recommended_dim,sample_count,original_dim,class_count,baseline_quality,intrinsic_dim_pca_95,intrinsic_dim_twonn,minority_fraction,class_entropy_normalized,variance_in_top_10_pca,mean_centroid_cosine_distance,intrinsic_dim_mle,intrinsic_dim_lpca,intrinsic_dim_consensus,local_id_std,task_family_code,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,c1,c2,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cls_coef,cor.mean,cor.sd,cov.mean,cov.sd,density,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,hubs.mean,hubs.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lh_trace,lsc,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t1,t2,t3,t4,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,task_family,true_intrinsic_dim,is_synthetic,language,linear_sep_metric,linear_sep_value,linear_sep_threshold
STS multilingual RU [size=1211],72,393.0,768.0,4.0,0.7763335683290432,179.0,13.659926726287848,0.2315521628498727,0.99929152684815,0.2792251475122773,0.2913809056491387,21.244298713231245,16.944,57.71205635987977,0.2299217258111986,2.0,0.0179142427618466,0.0049312585507841,2.8072737524096465,2.599701639909985e-05,0.0814249363867684,0.99929152684815,0.0008480841916339,0.3136257952689894,0.0419445760122177,0.0,0.0085583660091798,0.0031111007939816,1.9985830536963,0.5986171204385147,1.360464215964361e-16,1.490531584246035e-16,7.505538982631866e-17,1.0075367031973582e-16,0.9394116425196032,0.6201572423401314,0.3786705481498331,53.08010150699393,0.99066868033022,0.007084489701736,0.5094133257150039,0.0714407677340006,0.001706547474605,0.0012911977529657,0.9457444064420596,0.008742705502736,0.020873701667103,0.0438518880758582,0.25,0.012701424200061,0.0,0.0,0.7220709254958139,0.0,0.0,0.8899669058186652,0.2114368409117642,12.28125,0.9207802045322704,0.1886907864489599,4.768204597520157,0.0140044523440199,0.4509387866081115,0.5776098137506634,0.1928196068708968,0.0083226644969681,0.2825481453191421,0.0344958534199285,0.3086514363230728,0.0516181636231741,0.3333935006730945,0.9963936315547528,0.6773749612510054,0.1367031413480587,2.3360681145862188,0.6496655335783665,2.092261902323172e-18,2.035601379905039e-17,-0.0041021838713424,0.07416042243143661,-2.355593224661511,0.6666298746187408,0.0376522085857911,0.0140049065002743,0.8193384223918575,0.5188688933929813,0.072921724083694,0.6819338422391857,0.4663189826408195,0.4376590330788804,0.4967307567178329,32.0,0.0,0.0,4.0,0.0,3.0,393.0,17.0,32.0,31.0,73.55801021640556,0.0,0.2986021132880076,4.69166133924773,1.1455941483953282,0.1382453239215412,0.7613013466745452,0.2046618028982935,1.2027700309222704,-0.0008017064602035,0.3092004409049432,0.0,0.0,0.9821882951653944,0.0814249363867684,0.0737913486005089,0.90625,0.0015587477279932,0.053877612073247,0.6201572423401316,0.3786705481498333,0.7295446036809711,sts,,0.0,ru,abs_spearman,0.7763335683290432,0.15
STS multilingual RU [size=1689],48,405.0,768.0,4.0,0.8107364044406574,180.0,9.050957422016914,0.2320987654320987,0.9990935234925412,0.2749692571984456,0.2938588515724057,23.950197572969536,16.808,57.45228874874661,0.4849082387421355,2.0,0.0165511794520089,0.0039270091806126,2.8073284258910354,0.0,0.0790123456790123,0.9990935234925412,0.0011104824100605,0.3041675101576261,0.0567932626862219,0.0,0.0084843533588329,0.0029177720157816,1.9981870469850824,0.6038785931493488,1.4168812746538686e-16,1.5321655734758732e-16,7.612676555509907e-17,9.01630554696077e-17,0.9387849896100722,0.6211378685744879,0.3836069196586738,53.81049503315841,0.9911248549443404,0.0068583054167855,0.5059120773995327,0.044001397827217,0.001075662180983,0.0006865912585057,0.9406134224636084,0.0090114028200939,0.0213270142180094,0.0522403025712052,0.25,0.0144502468033575,0.0,0.0,0.5886991668987688,0.0,0.0,0.902809675604824,0.1869564551210743,12.65625,0.9280130698000396,0.2044847942041797,4.768381693568683,0.012609593829416,0.508618981680252,0.633113422254531,0.187771100889852,0.0185492645979064,0.2864117494881697,0.0180441915190706,0.3057761243809351,0.0471283072605072,0.3172538357134039,0.9963054412437128,0.6844060035113992,0.1441304667833057,2.3531093559616494,0.7086845053161122,6.6990309047598174e-18,3.1217577751377396e-17,-0.0095500995644287,0.08086427109761736,-2.3526548212471465,0.5031591070151595,0.037133779307434,0.012609593829416,0.8222222222222222,0.5149035034834539,0.0983314211388051,0.6888888888888889,0.46352074942608,0.4049382716049383,0.4914872445208607,32.0,0.0,0.0,4.0,0.0,3.0,405.0,18.0,32.0,32.0,74.60039614198428,0.0,0.2840045720795612,4.705764177208796,1.0669735660256152,0.156383012721565,0.7615496733980939,0.2061755306572557,1.2052187244611128,0.050318549333892,0.3818017623074773,6.126850308793261e-06,0.0,0.9703703703703704,0.0790123456790123,0.0716049382716049,0.90625,-0.0126054590586249,0.0638149865928167,0.6211378685744882,0.3836069196586741,0.7408493107174237,sts,,0.0,ru,abs_spearman,0.8107364044406574,0.15
STS multilingual RU [size=1773],64,405.0,768.0,4.0,0.8000566761890248,179.0,6.665441423073259,0.2395061728395061,0.9990763354531208,0.2841609241720087,0.3284391407385182,22.444645068265928,16.42,56.1325216228348,0.6660330322138684,2.0,0.0181545777992085,0.0096332492947889,2.8073284258910354,0.0,0.0790123456790123,0.9990763354531208,0.0011762505817054,0.3216742485163764,0.1137673450263363,0.0,0.0086121459687219,0.0029886532633939,1.9981526709062416,0.6028177981972084,1.568877278738033e-16,1.772003307950957e-16,8.178032064267274e-17,1.0156243254057018e-16,0.9381738173817382,0.6214765162760881,0.3971693542760124,53.03693617147196,0.98949034281214,0.0099072706322393,0.4863411208049173,0.0870600482482409,0.0018985121298613,0.0012365723592653,0.95378443295018,0.0061625175062026,0.1124850692785475,0.0730056460083636,0.25,0.0147288314141343,0.0,0.0,0.6140448045967413,0.0,0.0,0.8997472985007511,0.1814366179720462,12.65625,0.926939556821214,0.2178365496817015,4.7678063588666,0.013272577389559,0.5060116909057282,0.6104927601565034,0.1860565018349697,0.0105032456825443,0.2842439362647374,0.0530630572545575,0.2561736963041862,0.0508372492555228,0.394243034685301,0.9964151806127116,0.6852532242956816,0.1611716458758603,2.387332674329019,0.7019393244843443,3.7692757008878723e-19,2.4384996139041138e-17,-0.0199054259020111,0.08197740317064402,-2.2747618811398533,0.4156259692823811,0.0376747379306768,0.013272577389559,0.8345679012345679,0.5200492557065759,0.0765269435951675,0.6987654320987654,0.4593618655859209,0.4296296296296296,0.4956355167424401,32.0,0.0,0.0,4.0,0.0,3.0,405.0,17.0,32.0,30.0,73.51487601736316,0.0,0.3363089840644095,4.662094555468872,0.9283634528373944,0.2315217658485315,0.7604970272443131,0.2109781528604646,1.2016847730887923,0.064999089133587,0.3574451363517035,0.0,0.0,0.9703703703703704,0.0790123456790123,0.0716049382716049,0.90625,-0.0155546533319645,0.0680667258379777,0.6214765162760882,0.3971693542760124,0.6952244743020267,sts,,0.0,ru,abs_spearman,0.8000566761890248,0.15
MASSIVE Intent SetFit [baseline size=2000],213,699.0,384.0,60.0,0.6866952789699571,132.0,7.928076820453776,0.0014306151645207,0.9890157302629348,0.3548549017253667,0.7847713943882016,13.751081871467804,15.952,42.4077896729804,0.7083050190419379,0.0,0.0457796852646638,0.6708184718693659,0.1990598144802961,0.0,1.3800723427528606e-16,1.5580591247125027e-16,5.3083907271598505e-17,6.679249317002131e-17,0.4569631819839962,0.3176089123103392,0.0166666666666666,0.0042944715259269,0.0,0.0,5.799829268949958,0.0,0.0,21.84375,0.8291853382604597,0.2405144972384607,0.1997655552543287,0.3478817663401394,54.50569898119261,0.6070785898512954,0.1652877024572501,2.022497203253674,0.6072956031297694,2.144207558288928e-18,4.3334744097773696e-17,-0.0189082682259873,0.0798353243676276,-1.9745664673656296,0.511225455420098,32.0,0.0,0.0,60.0,0.0,32.0,699.0,14.0,32.0,32.0,0.0,15.62828661240567,3.997063670619303,0.9853505601823898,8.008572404063726,0.6453296082969766,0.2044987669697463,0.0,0.0381793549941047,0.3091557198611924,0.0,0.0,-0.0104409531431684,0.0595846974606173,0.4569631819839963,0.3176089123103391,4.855570602555711e-12,single,,0.0,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kappa_vs_majority,0.6813850294609732,0.1
"MASSIVE Intent SetFit [size=1014, imbalanced]",112,590.0,384.0,60.0,0.6983407576228461,129.0,9.615761793413842,0.0016949152542372,0.9755927815987758,0.3567972008287112,0.7982349449775727,14.278306191036632,15.58,42.11851699611262,0.7820485918406861,0.0,0.0542372881355932,0.6799690380781381,0.1949422835004719,0.0,1.3848381799309566e-16,1.5016606218058386e-16,5.690812664013909e-17,7.831347885063443e-17,0.4669846716134775,0.3214796524609336,0.0166666666666666,0.0066576690881762,0.0,0.0,4.617731906353027,0.0,0.0,18.4375,0.8450422240891643,0.2550489446003366,0.3570787598739473,0.428971190366115,58.90602604249237,0.6162991932470961,0.1791377702779537,2.0672915510610457,0.5929293242880953,-5.174768335117254e-18,6.336478173980197e-17,-0.0041675222851396,0.087088157529284,-2.012176985353365,0.4814800515411385,32.0,0.0,0.0,60.0,0.0,32.0,590.0,8.0,32.0,31.0,0.0,15.973529878624802,4.079468536414411,0.9035994649135116,9.290032372534888,0.6527601124354985,0.2054456235454648,0.0,0.0204492358817665,0.3673476388555256,0.0,0.0,-0.0051077530636383,0.0582441588897736,0.4669846716134776,0.3214796524609336,1.778832935808938e-12,single,,0.0,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kappa_vs_majority,0.6932278891079791,0.1
MASSIVE Scenario SetFit [baseline size=2000],88,1105.0,384.0,18.0,0.8371013510859746,139.0,6.727653987808382,0.0316742081447963,0.9957627196604352,0.3409845298533139,0.6857805832617446,14.76025438166583,15.88,44.09197709236855,0.6079473661428266,0.0,0.0289592760180995,0.6900284150385144,0.1827449661746099,0.0,1.536853272237828e-16,1.9170003296433808e-16,6.468441271539638e-17,1.2123147214276444e-16,0.4404206136752945,0.2988885928070396,0.0555555555555555,0.0084561144817831,0.0,0.0,4.427679792895831,0.0,0.0,34.53125,0.828182366516187,0.284554841097628,0.2228966256522625,0.4840687150140559,26.148058307696157,0.60752127925889,0.1933349315585492,2.03737996118563,0.591758464092589,-2.6374076376841933e-19,3.41491316361864e-17,0.0019441783128423,0.0731015789846249,-1.9995516995312232,0.5151513247395786,32.0,0.0,0.0,18.0,0.0,17.0,1105.0,5.0,32.0,31.0,0.0,8.62869819312414,4.036931660716852,0.9505476617157196,4.225716883994671,0.6344093204606328,0.197912793537076,2.174034667095485,0.0270904161210372,0.3127545547747313,0.0,0.0,-0.0025884331380135,0.0515094958980015,0.4404206136752946,0.2988885928070398,9.1063799135294e-07,single,,0.0,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kappa_vs_majority,0.8275190776204437,0.1
"MASSIVE Scenario SetFit [size=807, imbalanced]",56,771.0,384.0,18.0,0.8495460440985734,134.0,9.333894324691665,0.0129701686121919,0.9292408858504632,0.3339110275645349,0.6890186778391917,15.234737723687076,16.064,43.65815801209469,0.5328264257710948,0.0,0.0415045395590142,0.6516850672181761,0.2024798732976175,0.0,1.3397993019894167e-16,1.647941899055646e-16,5.3102005857606145e-17,8.867811664860445e-17,0.4382366809243295,0.2886847103841453,0.0555555555555555,0.0389441882648626,0.0,0.0,2.420645956523418,0.0,0.0,24.09375,0.8336333882684506,0.278241194857442,0.2368869306620296,0.427815693663398,22.602215804206413,0.615766772307746,0.203213168453491,2.032804034085572,0.5591430985824236,-1.256380789864396e-17,4.167747957838273e-17,-0.008644504789111,0.0495265372043814,-1.9039824429631205,0.3898616592219697,32.0,0.0,0.0,18.0,0.0,17.0,771.0,16.0,32.0,30.0,0.0,7.875757841647605,3.9367864770486927,0.8398860654056245,4.117493101374161,0.635136937110677,0.1896353091989072,0.0,0.0181146783031832,0.2546464347794071,0.0,0.0,-0.0035442089783488,0.0268058079655415,0.4382366809243294,0.2886847103841452,4.236407180007457e-06,single,,0.0,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kappa_vs_majority,0.8406958113984895,0.1
MASSIVE Scenario SetFit [size=827],64,827.0,384.0,18.0,0.8294817742643831,137.0,9.699382791768455,0.0181378476420798,0.9415508831464996,0.3287489380216002,0.6912981070955481,15.11523418555269,15.952,44.44165424433029,0.6113067969522341,0.0,0.0386940749697702,0.6466191647550046,0.1864100919617289,0.0,1.4132819762180252e-16,1.569444519012929e-16,5.1433886787229235e-17,6.649784714271914e-17,0.4281138401488996,0.2794909553782307,0.0555555555555555,0.035534239680924,0.0,0.0,4.01931094510252,0.0,0.0,25.84375,0.833416105246185,0.2749103162286966,0.1249824103607102,0.3959300667341313,21.06603135057344,0.61668360973706,0.1979448318932414,1.9797703845320016,0.5166229762722284,1.549714273339377e-17,7.211321668219631e-17,-0.0059440061005295,0.0414956040579818,-1.970257210734126,0.4563185955645409,32.0,0.0,0.0,18.0,0.0,17.0,827.0,17.0,32.0,31.0,0.0,7.6639574100467,3.950027595266127,0.8879131107141137,3.9389543315724502,0.628183375552962,0.1859572946542665,0.0,0.022429313065955,0.2161276356027817,0.0,0.0,-0.0040102120721264,0.0259441139635812,0.4281138401488995,0.2794909553782306,7.284806014522597e-06,single,,0.0,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kappa_vs_majority,0.819451290397582,0.1
MASSIVE Scenario SetFit [size=1196],56,1196.0,384.0,18.0,0.8411229077719424,141.0,8.443581271617402,0.0183946488294314,0.9412518877258472,0.3308728299089677,0.692142801224485,15.232576274395624,15.804,45.12003938650326,0.6431049681039636,0.0,0.0267558528428093,0.6423645662505612,0.1835804590366644,0.0,1.4107972943035303e-16,1.717182300785618e-16,5.076982055002297e-17,6.866393110202647e-17,0.4301660652163845,0.2912159730879363,0.0555555555555555,0.0356403843157748,0.0,0.0,3.903064980744354,0.0,0.0,37.375,0.8387240674352126,0.2837846875112287,0.1622011911839602,0.3455307728300552,20.44975527087488,0.6149282755998782,0.1945554075604763,2.0913737533362933,0.5650894956105328,1.4910499442342456e-17,4.4990940956442876e-17,-0.0127480416924461,0.0568262842399368,-1.95723633487783,0.4539587811800088,32.0,0.0,0.0,18.0,0.0,17.0,1196.0,15.0,32.0,30.0,0.0,7.553976570604417,4.048610088214122,0.9284815137739164,3.5365463592731055,0.6281559161750305,0.1916615570606389,0.0,0.0553423504789567,0.234877874634204,0.0,0.0,-0.0085337657284686,0.0319980814914001,0.4301660652163847,0.2912159730879363,9.284736322669564e-06,single,,0.0,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kappa_vs_majority,0.8317771964644096,0.1
TweetEval Emoji (20 classes) [baseline size=2000],48,1121.0,384.0,20.0,0.1578925989113656,146.0,13.620154038398304,0.0321141837644959,0.9976841297583252,0.3136988451834904,0.1152726242919027,28.355943072495155,16.776,51.18802427772337,0.5914592124567848,0.0,0.0285459411239964,0.2386103727302334,0.1484292220900075,0.0,1.4828784398531746e-16,1.6025409285160166e-16,3.4366384115375056e-17,4.2777234423251226e-17,0.2605058017784774,0.1674144828718267,0.05,0.0057991165621512,0.0,0.0,0.7093739712477294,0.0,0.0,35.03125,0.6488711816585839,0.1894123191591718,0.2046279667664192,0.2889476062796331,1.8670264623794115,0.4819059932924183,0.1408787470245228,1.617329947104832,0.3428337920629928,6.957463646736598e-18,3.927765524786789e-17,0.000623724021517,0.0285278132334689,-1.6419672538211296,0.4230310094028724,32.0,0.0,0.0,20.0,0.0,19.0,1121.0,17.0,32.0,32.0,0.0,1.4783255009791636,3.259297200925962,0.6988213484845562,0.5956264319348138,0.4910452630619079,0.1414408852801776,1.4190472278981312,-0.0064525191520478,0.1911340891995327,2.395859953999554e-06,0.0,0.0002754416217288,0.0183692869173155,0.2605058017784774,0.1674144828718267,0.1919873887552103,single,,0.0,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kappa_vs_majority,0.11357115674880588,0.1
"TweetEval Emoji (20 classes) [size=924, imbalanced]",48,898.0,384.0,20.0,0.2805908584169453,144.0,21.990579000721407,0.0167037861915367,0.9068040156934096,0.3096083376375723,0.150426924210115,28.097157580778138,16.864,52.737934145374886,0.3427885645700568,0.0,0.0356347438752783,0.2474159311966147,0.1431526066170727,0.0,1.4128643418230872e-16,1.847754874167279e-16,3.140292757167791e-17,4.659335363949653e-17,0.255842504886729,0.155786059471828,0.05,0.0457404225988224,0.0,0.0,1.1535942534774597,0.0,0.0,28.0625,0.650921287754594,0.1904945857188991,0.2006566169779053,0.4389181973193433,1.90922665798358,0.4831979385097177,0.1417045752723892,1.5990977800118338,0.4463776989179345,-2.6812875107525698e-18,2.833032460426482e-17,0.0012930812267316,0.019454400406139,-1.6699611538819086,0.4379462273667858,32.0,0.0,0.0,20.0,0.0,19.0,898.0,18.0,32.0,31.0,0.0,1.5319462552505942,3.2690589338937426,0.8035458563414108,0.5568958115492194,0.488081999708482,0.1348584594107119,0.0,-0.0226203704770478,0.1865302634625075,0.0,0.0,0.0005838743338992,0.0135220920577133,0.255842504886729,0.155786059471828,0.1826874706580188,single,,0.0,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kappa_vs_majority,0.24272721938625824,0.1
TweetEval Hate [baseline size=2000],16,1200.0,384.0,2.0,0.7083333333333334,148.0,12.575643730565147,0.5,1.0,0.3642451008863255,0.073947797161001,26.67302393776215,16.828,51.019166917081826,0.3773804446443932,0.0,0.008815351542199,0.003964318135226,3.321928094887362,0.0,0.0266666666666666,1.0,0.0,0.5713926023143742,0.0,0.0,0.0023880946902381,0.0023300038315703,1.0,0.6114837149199593,1.2564925294754206e-16,1.5823687862043226e-16,2.5116830139338116e-17,3.278786990387504e-17,0.8806602724492633,0.2813392018408328,0.3181353782692064,63.24614458668398,0.9897972029381376,0.0187292710731443,0.3406226904526448,0.0,0.008806550485259,0.0,0.9883333333333332,0.0,0.8741666666666666,0.0,0.5,0.0,0.0,0.0,0.7689031346683529,0.0,0.0,0.8046392011145364,0.2173748879796692,37.5,0.6666855111604199,0.3674697618215766,4.306116854430966,0.0157598958742145,0.214041981803934,0.3821338314823861,0.1443608508976551,0.0,0.2391666666666666,0.0,0.2275,0.0,0.4847578603128637,0.9971638888888888,0.4930082776142588,0.2715765012857334,1.6600130005385754,0.436102965571825,-1.3854658161468099e-17,3.845488115131126e-17,0.0080914056212941,0.03665576248912564,-1.6248095131338762,0.5059151575893268,0.0158112404563952,0.0157598958742145,0.4783333333333333,0.484253019237106,0.0439887688691821,0.3225,0.4676280359252633,0.0891666666666666,0.285102979020027,32.0,0.0,0.0,2.0,0.0,1.0,1200.0,18.0,32.0,31.0,209.09914459581375,0.0,0.3264895059795925,3.2848225136724514,0.8900394563352891,0.4847578603128637,0.4910616456868305,0.2037016464086618,1.0402539592208822,0.0145241739088023,0.1576577099040686,6.956033002202765e-07,0.0,0.9925,0.0266666666666666,0.0241666666666666,0.90625,0.0016962373056227,0.0149429499468658,0.2813392018408329,0.3181353782692064,0.6735104940204075,single,,0.0,en,kappa_vs_majority,0.41666666666666674,0.1
TweetEval Hate [size=488],8,488.0,384.0,2.0,0.6886439950516298,133.0,8.99588175398116,0.4200819672131147,0.9814920442841176,0.3706244233578389,0.1137079742834961,25.001003092349784,16.848,45.96122121158274,0.35902089075707,0.0,0.0133895967388395,0.0032086736108836,2.8073245691896784,0.0,0.0655737704918032,0.9814920442841176,0.0498222971977005,0.5997184211975076,0.0,0.0,0.0048265929047411,0.0043288490134252,0.9814920442841176,0.6144545324792972,1.2623463710647788e-16,1.515860466921577e-16,2.9539521597336765e-17,4.061727847559597e-17,0.8768303766788972,0.2945004502522907,0.3090923066406782,45.66358965220164,0.9887605567273864,0.0212071656281743,0.3033860276423313,0.0,0.0005405097529078,0.0,0.9282786885245902,0.0,0.5389344262295082,0.0,0.5,0.1130211658453908,0.0,0.0,0.9419156991245714,0.0,0.0,0.8144857639945731,0.1869921721750521,15.25,0.6662797171396216,0.3447928885841158,3.76732263869521,0.0196089867612581,0.4082729619752661,0.494589920018284,0.1440525295024856,0.0,0.2028688524590164,0.0,0.1905737704918032,0.0,0.561675690773317,0.9941170048374092,0.4933548679205806,0.2598954540386505,1.62448145476485,0.4307979697592681,2.132856732758364e-19,1.2820729405217516e-17,0.0116554772384319,0.03717481272189537,-1.598837979130858,0.5686254261809494,0.0214939747785858,0.0196089867612581,0.5102459016393442,0.4874285783850452,0.0455300424601275,0.3565573770491803,0.4794739939449189,0.2663934426229508,0.4425260058229374,32.0,0.0,0.0,2.0,0.0,1.0,488.0,16.0,32.0,30.0,129.60983825041853,0.0,0.3596621847236311,3.223319433895708,0.913079962340289,0.561675690773317,0.5064554476517651,0.1980637363591138,1.0697161884891844,0.0169083304009483,0.2647945068279933,4.216402649587374e-06,0.0,0.9959016393442623,0.0655737704918032,0.0594262295081967,0.90625,0.0042008242784121,0.0247041411669287,0.2945004502522906,0.3090923066406782,0.6403378152763689,single,,0.0,en,kappa_vs_majority,0.25882082724485506,0.1
